#ID    T_XSL  gXSL  fXSL  T_SB  g_SB  f_SB  TL17  gL17  fL17  TL18  gL18  fL18  T_MA  g_MA  f_MA  TL14  gL14  fL14    T_JO  g_JO  f_JO  T_KU  g_KU  f_KU N_LI   T_LI   sigT  g_LI sigg   f_LI  sigf   NGSL TNGSL gNGSL fNGSL             SP_TYPE                  Simbad_NAME     
X0426V  3847  0.99 -0.58     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  3847.0    0.0  0.99 0.00 -0.580 0.000      0     0  0.00  0.00                    ~              LongPeriodV*        ISO-MCMS J005622.2-730334
X0464V  3847  1.22 -0.64     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  3847.0    0.0  1.22 0.00 -0.640 0.000      0     0  0.00  0.00                   M0              LongPeriodV*               SHV 0523371-713351
X0208V  3848  1.67 -0.02     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  3847.0   26.9  1.68 0.08 -0.030 0.048 ng174V  3834  1.79  0.04              K5/M0IV                      Star                        HD  79349
X0025V  3871  1.51 -0.26     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  3871.5    0.7  1.50 0.01 -0.260 0.000      0     0  0.00  0.00                K7III                      Star                      BD-16  1934
X0420V  3885  0.29  0.05     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  3885.0    5.6  0.29 0.01  0.050 0.010      0     0  0.00  0.00             K7II-III                      Star                  IRAS 06404+0311
X0044V  3900  0.55  0.10     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  3900.0    0.0  0.55 0.00  0.100 0.000      0     0  0.00  0.00                 M0Ib                     RedSG                        HD 306799
X0463V  3936  0.24 -0.43     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  3936.0    0.0  0.24 0.00 -0.430 0.000      0     0  0.00  0.00                   MS                      Mira               SHV 0522380-691255
X0059V  3938  1.15 -0.98     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  3945.0    9.2  1.10 0.06 -1.010 0.031      0     0  0.00  0.00                    ~                      RGB*                  NGC  6121   259
X0202V  3945  1.53 -0.52     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  3980.0   51.6  1.61 0.12 -0.390 0.192 ng166V  3930  1.69 -0.26                K4III                      Star                        HD  74088
X0434V  3950  0.27 -0.05     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  3956.0    8.7  0.33 0.39 -0.586 0.385      0     0  0.00  0.00                  K5I                     RedSG                        W61 21-58
X0060V  3953  1.06 -1.03     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  3953.0    0.0  1.06 0.00 -1.030 0.000      0     0  0.00  0.00                    ~                      RGB*                  NGC  6121   261
X0052V  3977  0.09 -0.16     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  3971.5    8.1  0.36 0.39 -0.629 0.691      0     0  0.00  0.00             K5Ia-Iab                     RedSG                    LHA 115-S  30
X0454V  3984  0.43 -0.82     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   0     0.0    0.0  0.00 0.00  0.000 0.000      0     0  0.00  0.00                    C                        C*               SHV 0500412-684054
X0441V  3997  0.21 -0.22     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  3968.5   42.0  0.13 0.11 -0.617 0.586      0     0  0.00  0.00                M0Iab                     RedSG                         PMMR 127
X0179V  4023  2.07  0.04     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4037.5   21.4  1.90 0.26 -0.050 0.133      0     0  0.00  0.00                   K0                      Star                        HD  58051
X0215V  4039  1.59 -0.58     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4084.0   66.3  1.65 0.08 -0.485 0.140 ng186V  4029  1.70 -0.39                   K2                      Star                        HD  90862
X0196V  4047  1.78  0.00  4096  0.91 -0.05     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  4047.0   36.5  1.78 0.68  0.000 0.075 ng160V  4050  1.87  0.07              K3/4III                       SB*                        HD  71160
X0436V  4052  0.17 -0.16     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   5  4138.0   67.4  0.19 0.07 -0.777 0.321      0     0  0.00  0.00              K4.5Iab                     RedSG                     SV* HV  2679
X0245V  4066  2.30  0.14     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  4066.0    0.0  2.30 0.00  0.140 0.000      0     0  0.00  0.00   K3.5IIIbCN0.5CH0.5                   HighPM*                        HD 114960
X0471V  4069  0.20 -0.90     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4069.0   69.3  0.20 0.04 -0.900 0.044      0     0  0.00  0.00                    C                        C*               SHV 0534578-702532
X0457V  4078  0.20 -1.48     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  4078.0    0.0  0.20 0.00 -1.480 0.000      0     0  0.00  0.00                    C                        C*               SHV 0518161-683543
X0177V  4082  1.63 -0.31     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4095.0   19.2  1.50 0.18 -0.370 0.088      0     0  0.00  0.00                K2III                        **                        HD  57132
X0456V  4088  0.26 -1.31     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  4088.0    0.0  0.26 0.00 -1.310 0.000      0     0  0.00  0.00                    C                        C*               SHV 0517337-725738
X0472V  4089  0.39 -0.98     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4089.0   13.3  0.40 0.11 -0.985 0.111      0     0  0.00  0.00                    C                        C*               SHV 0542111-683837
X0047V  4097  0.32 -1.03     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  4097.0    0.0  0.32 0.00 -1.030 0.000      0     0  0.00  0.00                 M4-7                      Mira                        V* CI Vel
X0190V  4098  1.19 -0.01     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4122.0   35.4  1.27 0.11  0.030 0.059 ng156V  4099  1.34  0.07                K3III                      Star                        HD  65354
X0092V  4109  2.29  0.03  4092  1.80  0.20     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4100.5   12.5  2.04 0.36  0.115 0.125      0     0  0.00  0.00                K2III                      Star                        HD   4893
X0449V  4118  1.36 -0.61     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4109.5   12.5  1.14 0.33 -0.640 0.044      0     0  0.00  0.00                    ~                      RGB*          2MASS J05112258-7107277
X0158V  4130  2.27  0.06     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4148.5   27.3  2.09 0.27 -0.015 0.111      0     0  0.00  0.00                   K0                      Star                        HD  44515
X0067V  4140  1.55 -0.92  4200  1.20 -0.83     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00  4169.0  1.40 -0.81     0  0.00  0.00  11  4081.0  124.9  1.48 0.18 -0.800 0.078      0     0  0.00  0.00                    ~                      RGB*           Cl* NGC 6838     AH A9
X0450V  4157  1.29 -0.66     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  4157.0   20.6  1.29 0.25 -0.660 0.160      0     0  0.00  0.00                    ~                      RGB*          2MASS J05131266-7118005
X0611V  4158  1.02 -1.23  4084  0.74 -1.15     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00  4118.2  0.91 -1.22     0  0.00  0.00  10  4118.0   62.5  0.91 0.27 -1.223 0.057      0     0  0.00  0.00                    ~                      RGB*                  NGC  5904   280
X0612V  4167  1.55 -0.86  4296  1.40 -0.77     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00  4334.9  1.72 -0.73     0  0.00  0.00  11  4334.0  145.4  1.72 0.22 -0.731 0.085      0     0  0.00  0.00                    ~                      RGB*                  NGC  6838  1053
X0277V  4172  0.39 -1.53  4165  0.20 -1.80     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  4172.0   34.5  0.39 0.17 -1.530 0.168      0     0  0.00  0.00                KIIvw                   RVTauV*                        V* SX Her
X0075V  4185  4.62 -0.45  4369  4.62 -0.55  4373  4.66 -0.32  4373  4.66 -0.61     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00  15  4440.0  219.9  4.60 0.27 -0.430 0.179 ng021V  4045  4.54 -0.58                K4/5V                   HighPM*                        HD 154363
X0448V  4189  1.17 -0.97     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  4175.0   40.5  1.00 0.18 -0.902 0.047      0     0  0.00  0.00                    ~                      RGB*          2MASS J05105703-7111340
X0163V  4191  1.63 -0.31     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4182.0   13.3  1.53 0.15 -0.375 0.096      0     0  0.00  0.00                   K0                      Star                        HD  46454
X0421V  4192  1.25 -0.11     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  4192.0    0.0  1.25 0.00 -0.110 0.000      0     0  0.00  0.00             K7II-III                      Star                  IRAS 06498-1102
X0615V  4192  2.54  0.36     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  4250.0  165.6  2.30 0.48  0.480 0.174      0     0  0.00  0.00                    ~                      RGB*          2MASS J18351420-3438060
X0181V  4195  2.08 -0.03     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4198.5    5.2  1.92 0.24 -0.105 0.111      0     0  0.00  0.00                   K0                      Star                        HD  58455
X0616V  4218  1.62 -0.86     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00  4305.5  1.75 -0.74     0  0.00  0.00  14  4218.0   76.8  1.62 0.18 -0.860 0.143      0     0  0.00  0.00                    ~                      RGB*                  NGC  6838  1066
X0085V  4239  1.50 -0.75  4225  0.69 -0.76     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   6  4250.0   13.7  1.51 0.09 -0.755 0.008      0     0  0.00  0.00                K1III                      Star                        HD   1638
X0618V  4242  1.07 -1.23     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  4242.0   73.9  1.07 0.29 -1.230 0.167      0     0  0.00  0.00                    ~                      RGB*          2MASS J15183505+0201068
X0002V  4250  2.55  0.45  4359  2.51  0.28     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   5  4359.0   74.1  2.51 0.58  0.280 0.162      0     0  0.00  0.00                    K                      Star          2MASS J18033716-2954227
X0156V  4263  2.01 -0.10     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4281.5   27.3  1.94 0.10 -0.160 0.088      0     0  0.00  0.00                K3III                      Star                        HD  44285
X0010V  4270  0.49 -0.51     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   4  4206.0  136.3  0.51 0.65 -0.969 0.452      0     0  0.00  0.00             K2Iab-Ib                     RedSG                      BBB SMC 148
X0203V  4276  1.83  0.02     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4288.0   17.7  1.81 0.02 -0.015 0.052      0     0  0.00  0.00                K2III                      Star                        HD  74166
X0006V  4287  1.86 -0.83     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00  4285.5  1.66 -0.71     0  0.00  0.00   5  4285.0   44.1  1.66 0.18 -0.714 0.075      0     0  0.00  0.00                    ~                      RGB*          2MASS J18355679-3434481
X0326V  4289  2.59  0.33     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4328.0   57.5  2.46 0.18  0.255 0.111      0     0  0.00  0.00             K3IVCNII                      Star                        HD 175376
X0064V  4300  2.38 -0.13     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  4300.0    0.0  2.38 0.00 -0.130 0.000      0     0  0.00  0.00                   M1                      RGB*                        [B86]  49
X0624V  4310  0.64 -2.06  4178  0.67 -2.10     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4244.0   97.3  0.66 0.02 -2.080 0.029      0     0  0.00  0.00                    ~                      Star                  NGC  6397   211
X0065V  4321  1.72 -0.88  4370  1.60 -0.85     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00  4309.8  1.57 -0.84     0  0.00  0.00   8  4302.0   54.8  1.68 0.11 -0.797 0.039      0     0  0.00  0.00                    ~                      RGB*      Cl* NGC 6522    ARP    4329
X0627V  4326  1.79 -0.90     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   5  4326.0  177.9  1.79 0.45 -0.900 0.209      0     0  0.00  0.00                    ~                      RGB*                  NGC  6838  1071
X0218V  4354  2.08 -0.24  4341  2.01 -0.26     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   7  4354.0   71.7  2.08 0.21 -0.240 0.045 ng189V  4390  2.36 -0.10      K1.5IIIHdel-0.5                   HighPM*                        * nu. Hya
X0628V  4361  2.81  0.23     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   4  4327.0   79.4  2.69 0.50  0.300 0.098      0     0  0.00  0.00                    ~                      Star          2MASS J18093159-3150397
X0009V  4363  0.58 -0.64     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   4  4363.0  129.7  0.58 0.47 -0.640 0.314      0     0  0.00  0.00                   K5           RedSG_Candidate                      BBB SMC 104
X0136V  4379  0.77 -2.21  4359  0.90 -2.08     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   7  4359.0  165.1  0.90 0.32 -2.080 0.173 ng116V  4508  1.93 -1.78               F0wG/K                  ChemPec*                        HD  36702
X0461V  4381  1.12 -0.20     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  4381.0    0.0  1.12 0.00 -0.200 0.000      0     0  0.00  0.00                    K              LongPeriodV*               SHV 0520261-693826
X0308V  4385  2.15 -0.74     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4351.0   50.1  2.02 0.18 -0.800 0.088      0     0  0.00  0.00                 K1IV                   HighPM*                        HD 171367
X0425V  4391  1.05 -0.58     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  4391.0    0.0  1.05 0.00 -0.580 0.000      0     0  0.00  0.00                    ~           RedSG_Candidate        ISO-MCMS J005332.4-730501
X0228V  4398  0.81 -2.25  4417  1.02 -1.92     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   8  4465.0  120.9  0.92 0.24 -2.350 0.285      0     0  0.00  0.00             F8/G2(e)                  ChemPec*                        HD 104893
X0182V  4399  2.07 -0.27     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4371.5   40.5  1.94 0.18 -0.355 0.125      0     0  0.00  0.00                   K0                      Star                        HD  58554
X0361V  4428  2.81  0.12     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4459.0   45.7  2.74 0.10  0.060 0.088      0     0  0.00  0.00                K1III                   HighPM*                        HD 200494
X0631V  4431  0.99 -1.78  4383  1.10 -1.30     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00  4456.6  1.47 -1.57     0  0.00  0.00   4  4396.0   63.6  0.95 0.34 -1.833 2.134      0     0  0.00  0.00                    ~                      RGB*                  NGC  4147   230
X0272V  4445  1.00 -1.65  4362  0.87 -1.69     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   5  4448.0   46.5  1.02 0.08 -1.650 0.023      0     0  0.00  0.00                  M1V                   HighPM*                        HD 141531
X0391V  4445  1.03 -1.75  4402  1.12 -1.76     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4423.5   31.7  1.08 0.07 -1.755 0.007      0     0  0.00  0.00           G6/8(III)w                      Star                        HD 220838
X0131V  4452  2.27 -0.26  4435  2.35 -0.19     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   4  4498.0   64.2  2.40 0.09 -0.260 0.060 ng111V  4464  2.43 -0.19              K2-IIIb                   HighPM*                      * omi02 Ori
X0327V  4454  2.88  0.08  4471  2.20  0.11     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  4454.0   47.6  2.88 0.53  0.080 0.026 ng310V  4451  2.94  0.23                K2III                   HighPM*                        HD 175545
X0236V  4460  0.95 -2.34  4315  0.55 -2.40     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   5  4377.0   81.1  0.76 0.24 -2.340 0.056      0     0  0.00  0.00                KIIvw                       SB*                        HD 110184
X0057V  4467  1.65 -1.20  4290  1.60 -1.28     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   8  4477.0   98.9  1.63 0.09 -1.190 0.086      0     0  0.00  0.00                    ~                      RGB*                  NGC  6121   154
X0195V  4476  2.04 -0.59     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   0     0.0    0.0  0.00 0.00  0.000 0.000      0     0  0.00  0.00           C-R:4IIIb:                        C*                        HD  70138
X0061V  4478  2.53  0.33     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  4479.0   10.4  2.53 0.01  0.320 0.007      0     0  0.00  0.00                   M1                      RGB*                        [B86] 103
X0428V  4492  4.56 -1.57     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   1  4492.0    0.0  4.56 0.00 -1.570 0.000      0     0  0.00  0.00                  sdK                   HighPM*                         G  61-21
X0137V  4498  3.10  0.17  4666  2.89  0.34     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   5  4630.0  139.8  3.15 0.14  0.330 0.092 ng120V  4552  3.17  0.24                K2III                   HighPM*                        * gam Men
X0165V  4501  1.77 -0.03  4498  1.26 -0.18     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   5  4473.0   87.9  1.71 0.29 -0.120 0.070      0     0  0.00  0.00              K1.5III                      Star                        HD  49068
X0409V  4501  4.62 -1.14  4526  4.45 -1.25     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   5  4652.0  223.9  4.74 0.46 -0.862 0.205      0     0  0.00  0.00                  sdK                   HighPM*                        Ross  484
X0394V  4504  1.12 -1.81  4522  1.25 -1.75     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4513.0   13.3  1.19 0.10 -1.780 0.044      0     0  0.00  0.00                G2/3V                       SB*                        HD 222434
X0632V  4520  1.47 -1.18  4400  1.60 -1.45     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   7  4500.0  135.2  1.60 0.33 -0.700 0.287      0     0  0.00  0.00                    ~                  ChemPec*                  NGC  5139  1627
X0633V  4520  1.48 -0.88     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00  4674.6  2.10 -0.77     0  0.00  0.00   8  4534.0  189.0  1.89 0.37 -0.736 0.093      0     0  0.00  0.00                    ~                      AGB*          2MASS J19534905+1846003
X0132V  4525  0.91 -0.01  4590  1.34  0.19     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   4  4590.0   64.5  1.34 0.38  0.190 0.224      0     0  0.00  0.00                K0-Ib                     RedSG                        HD  33299
X0003V  4528  2.55 -0.31     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  4750.0  163.6  2.60 0.44 -0.180 0.092      0     0  0.00  0.00                    ~                      RGB*          2MASS J18351799-3428093
X0634V  4545  2.59  0.23     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4697.5  224.8  2.30 0.43  0.310 0.118      0     0  0.00  0.00                    ~                      Star          2MASS J18093344-3145250
X0635V  4555  2.05 -0.86     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   6  4528.0  127.1  2.02 0.19 -0.880 0.042      0     0  0.00  0.00                    ~                      RGB*          2MASS J19534802+1847086
X0174V  4571  2.64 -0.03     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4590.0   28.0  2.66 0.03 -0.090 0.088      0     0  0.00  0.00                   K0                      Star                        HD  55583
X0094V  4591  2.25 -0.08     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4623.0   47.2  2.25 0.01 -0.060 0.029 ng065V  4596  2.26 -0.04                K0III                      Star                        HD   5544
X0390V  4607  1.29 -1.81  4563  1.48 -1.69     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  4607.0   51.5  1.29 0.14 -1.810 0.120      0     0  0.00  0.00                F8/G3                  ChemPec*                        HD 220662
X0637V  4611  1.64 -0.85     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   5  4597.0  262.5  1.63 0.17 -0.870 0.131      0     0  0.00  0.00                    ~                      AGB*          2MASS J19534656+1847441
X0398V  4614  2.74 -0.10  5200 -0.50 -0.40     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4907.0  431.9  1.12 2.39 -0.250 0.221      0     0  0.00  0.00                    ~                      Star                        HD 270110
X0042V  4619  2.65  0.05  4717  2.52  0.16     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   7  4694.0   83.8  2.65 0.17 -0.020 0.116      0     0  0.00  0.00                    ~                      Star                      CD-49 11404
X0004V  4631  2.52 -0.09     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  4631.0  140.6  2.52 0.41 -0.090 0.086      0     0  0.00  0.00                    ~                      RGB*          2MASS J18352206-3429112
X0095V  4631  2.71 -0.19     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   3  4631.0   41.7  2.71 0.20 -0.190 0.136      0     0  0.00  0.00                   G5                        **                        HD   5857
X0184V  4634  2.25  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0  0.00  0.00     0.0  0.00  0.00     0  0.00  0.00   2  4649.0   22.1  2.32 0.10 -0.070 0.103      0     0  0.00  0.00                   K0                      Star                        HD  59295
