typed ident		 identifier		 typ	    coord1 (ICRS,J2000/2000)		      pm	     plx	rv/z      Mag B	   Mag V     Mag R     Mag I     Mag J	   Mag H     Mag K     spec. type      
------------ ----------------------------------- --- --------------------------------------- -------------------- ---------- ----------- --------- --------- --------- --------- --------- --------- --------- ---------------------
HD112413     * alf02 CVn			 a2* 12 56 01.6655889007 +38 19 06.155170512 -233.776 55.035	  32.7227      -4.10	 2.76	   2.88      2.98      3.05	 3.05	   3.131     3.16      A0VpSiEu 	    
HD113022     HD 113022  			 PM* 13 00 38.7113944968 +18 22 22.836153036 -235.427 59.102	  24.6842    	1.99	 6.62		~    5.9	    ~	 5.35	   5.153     5.104     F6Vs		    
HD113092     * 9 Dra				 RG* 12 59 55.0715577048 +66 35 50.167972104 -138.943 -14.936	  5.1147      -32.978100 6.657     5.368	  ~	    ~	 3.080     2.358     2.119     K0III		    
HD113285     V* RT Vir  			 AB* 13 02 37.9814644272 +05 11 08.362884984  37.037 -17.714	  4.1374       15.93	 9.07	   7.41 	  ~	    ~	 0.19	   -0.76     -0.99     M8III		    
HD114038     * 49 Vir				 *   13 07 53.8128711672 -10 44 25.471334544  16.629 -10.192	  11.1498      -9.55	 6.281     5.151	  ~	    ~	 3.397     2.848     2.720     K0.5IIIbFe-0.5	    
HD114174     HD 114174  			 **  13 08 51.0229724195 +05 12 26.065953963 85.533 -680.324	  37.8677      24.195	 7.47		~    6.3	    ~	 5.613     5.312     5.202     G3IV+D		    
HD114330     * tet Vir  			 **  13 09 56.9889385680 -05 32 20.414634792 -35.252 -33.302	  11.1834      -3.353	 4.385     4.397	  ~	    ~	 4.531     4.556     4.391     A1IVs		    
HD114606     HD 114606  			 PM* 13 11 21.4027999855 +09 37 33.538594491 -521.228 268.122	  17.4302      27.16	 9.34	   8.72      8.18      7.81	 7.534     7.219     7.088     G4		    
HD114642     * 53 Vir				 PM* 13 12 03.5431874543 -16 11 54.970689063 97.167 -288.066	  29.9003     -12.499	 5.50	   5.04 	  ~	    ~	 4.38	   4.111     4.075     F5.5V		    
HD114710     * bet Com  			 PM* 13 11 52.3938268062 +27 52 41.462309460 -800.720 882.301	  108.7250   	5.297	 4.84	   4.25      3.77      3.47	 3.20	   2.91      2.87      F9.5V		    
HD114946     * 55 Vir				 PM* 13 14 10.8951509520 -19 55 51.404410380 -119.745 159.578	  26.5757     -48.12	 6.20	   5.33 	  ~	    ~	 3.742     3.169     3.114     G7IV		    
HD115383     * e Vir				 PM* 13 16 46.5148594512 +09 25 26.960139646 -335.473 191.038	  56.8577     -27.00	 5.81		~    4.8	    ~	 4.39	   4.107     4.033     G0IV		    
HD115589     HD 115589  			 PM* 13 18 13.5356244024 -14 34 55.561722348 -225.776 -166.391    15.6053     -21.592	 10.47     9.58 	  ~	    ~	 8.089     7.731     7.623     G8IV		    
HD115617     * 61 Vir				 PM* 13 18 24.3139864471 -18 18 40.297748582 -1070.202 -1063.849  117.1726     -7.824	 5.440     4.740	  ~	    ~	 3.334     2.974     2.956     G6.5V		    
HD115659     * gam Hya  			 SB* 13 18 55.2976891983 -23 10 17.450424894  67.956 -44.299	  25.5286      -4.861	 3.92	   3.00      2.40      1.93	 1.53	   1.05      0.97      G8IIIa		    
HD116114     HD 116114  			 PM* 13 21 46.3079033856 -18 44 31.563482928 -53.096 -14.517	  7.1959     	6.913	 7.34	   7.02 	  ~	    ~	 6.478     6.417     6.349     F0VpSrCrEu	    
HD116316     HD 116316  			 PM* 13 22 34.1404798224 +26 06 56.418531048 -156.645 22.027	  17.6297     -27.22	      ~ 	~    7.4	    ~	 6.706     6.439     6.423     F5V		    
HD116544     V* IN Vir  			 RS* 13 24 24.1561749744 -02 18 54.937707948 61.394 -142.696	  7.5202       39.50	 10.33     9.131	  ~    7.900	 7.028     6.490     6.261     K2III		    
HD116976     * 69 Vir				 PM* 13 27 27.1640367264 -15 58 24.885623784 -121.566 20.435	  12.0127     -12.511900 5.850     4.750	  ~	    ~	 3.140     2.622     2.524     K0III-IIIbCN1.5CH0.5 
HD117043     HD 117043  			 PM* 13 25 59.8583988255 +63 15 40.592317556 -392.484 220.895	  47.8881     -30.953	 7.230  	~    6.0	    ~	 5.238     4.895     4.795     G6V		    
HD117176     * 70 Vir				 PM* 13 28 25.8085908881 +13 46 43.638308807 -235.951 -575.969    55.2511    	5.017	 5.680     4.970     4.37      3.98	 3.80	   3.457     3.24      G4Va		    
HD117200     HD 117200  			 PM* 13 27 04.6092292584 +64 44 07.889490312  -68.706 34.498	  14.4979     -15.18	 6.982     6.608	  ~	    ~	 5.935     5.756     5.696     F0		    
HD117635     HD 117635  			 SB* 13 31 39.9354734900 -02 19 02.873792137 -828.835 293.787	  37.7582     -51.32	 8.14	   7.36 	  ~	    ~	 5.859     5.443     5.314     G8V		    
HD117876     HD 117876  			 RG* 13 32 48.2138325552 +24 20 48.277563036 64.599 -191.958	  6.721        10.946900 7.09	   6.10      5.5	    ~	 4.544     3.929     3.874     G8II-III 	    
HD118244     HD 118244  			 SB* 13 35 11.4187437774 +22 29 59.220107709 -268.441 103.316	  29.2650     -18.68	 7.34		~    6.7	    ~	 5.895     5.669     5.628     F5V		    
HD118659     HD 118659  			 PM* 13 38 00.4711997282 +19 08 53.098205358 133.726 -322.394	  20.6210     -44.958	 9.47		~    8.4	    ~	 7.553     7.194     7.132     G4V		    
HD119173     HD 119173  			 PM* 13 41 42.6831039648 -04 01 45.881045544 -203.162 -62.643	  15.4167     -85.222	 9.39	   9.158     8.47      9.377	 7.730     7.460     7.390     G0V		    
HD119228     * 83 UMa				 LP* 13 40 44.2727375839 +54 40 53.886035019 -19.418 -10.630	  5.5963      -18.61	 6.29	   4.66      3.26      2.14	 1.361     0.501     0.336     M2III		    
HD119288     HD 119288  			 PM* 13 42 12.7604652209 +08 23 18.227677011 -377.685 -86.259	  28.1084     -12.27	 6.58		~    5.9	    ~	 5.372     5.193     5.110     F2V		    
HD119291     HD 119291  			 PM* 13 42 26.0344810267 -01 41 10.575992946 -289.030 -154.630    40.6135     -42.779	 10.42     9.210     8.497     9.01	 7.059     6.481     6.332     K7V		    
HD119667     HD 119667  			 S*  13 44 45.1396113792 -03 32 00.234827304  -2.037 -13.716	  1.8142       27.15	 10.10     8.42 	  ~	    ~	 5.269     4.408     4.185     M0III		    
HD120136     * tau Boo  			 PM* 13 47 15.7381720026 +17 27 24.809555600 -468.923 63.469	  64.0470     -16.03	 4.98	   4.49      4.09      3.85	 3.62	   3.55      3.36      F7IV-V		    
HD120452     * 89 Vir				 PM* 13 49 52.2828951024 -18 08 03.009309756 -100.681 -38.243	  14.1268     -39.45	 6.018     4.959	  ~	    ~	 3.272     2.718     2.597     K0+IIIb  	    
HD120933     V* AW CVn  			 LP? 13 51 47.4749903810 +34 26 39.265009533 -20.410 -32.743	  6.2037      -44.21	 6.40	   4.74      3.21      1.93	 1.045     0.126     -0.009    M3-IIIa  	    
HD121130     * i Dra				 LP? 13 51 25.9116350245 +64 43 23.812594629   11.258 -0.843	  7.7157      -12.26	 6.23	   4.66      3.05      1.69	 0.856     -0.054    -0.240    M3.5III  	    
HD121258     HD 121258  			 PM* 13 54 54.6236922408 -26 00 56.789019648 -73.287 -40.160	  7.9006       -0.78	 11.31     10.51	  ~	    ~	 9.272     8.885     8.803     G5		    
HD121299     * p Vir				 PM* 13 54 42.1451337000 -01 30 11.241795960 -86.260 -21.309	  13.0011      -7.17	 6.258     5.159	  ~	    ~	 3.659     2.984     2.858     K1/2II/III	    
HD121370     * eta Boo  			 SB* 13 54 41.07892 +18 23 51.7946	      -60.95 -356.29	  87.75      	5.771110 3.250     2.680     2.24      1.95	 1.67	   1.534     1.485     G0IV		    
HD122064     HD 122064  			 PM* 13 57 32.0583598200 +61 29 34.300122540 -31.693 216.290	  99.3325     -26.376	 7.530  	~    5.9	    ~	 5.018     4.402     4.094     K3V		    
HD122106     HD 122106  			 **  13 59 49.2755873136 -03 32 59.285737320 -19.386 -55.453	  11.6103      -8.2	 6.884     6.394	  ~	    ~	 5.510     5.378     5.188     F6V		    
HD122149     HD 122149  			 SB* 13 58 35.7399368856 +53 34 44.978821932  -50.809 -7.126	  8.8460       -2.00	 8.530     7.940	  ~	    ~	 6.819     6.566     6.525     G2IV		    
HD122563     HD 122563  			 Pe* 14 02 31.8455084952 +09 41 09.944391876 -189.539 -70.415	  3.0991      -26.130	 7.10	   6.19      5.37      4.79	 4.33	   3.76      3.731     G8:III:Fe-5	    
HD122742     HD 122742  			 SB* 14 03 32.3409126166 +10 47 12.341888345 88.248 -309.491	  66.1469      -8.50	 7.026     6.268     5.8	    ~	 5.39	   4.765     4.459     G6V		    
HD122956     HD 122956  			 Pe* 14 05 13.0244442888 -14 51 25.455804480 -94.040 -44.033	  2.707       165.81	 8.18	   7.3       6.88	    ~	 5.230     4.766     4.563     G6IV/VwF6	    
HD123265     HD 123265  			 PM* 14 06 41.2800042871 -05 31 06.011176068 -408.358 -93.037	  24.6526     -41.573	 9.19	   8.36 	  ~	    ~	 6.952     6.602     6.503     K1V		    
HD123299     * alf Dra  			 SB* 14 04 23.3575968507 +64 22 33.130623243  -56.351 12.329	  12.5156     -13.0	 3.640     3.680	  ~	    ~	 3.434     3.633     3.639     A0III		    
HD123657     V* BY Boo  			 LP? 14 07 55.7554099635 +43 51 16.028575533  11.443 -30.812	  6.0110      -36.24	 6.86	   5.28      3.43      1.77	 0.79	   -0.13     -0.37     M4.5III  	    
HD123710     HD 123710  			 PM* 14 04 57.0702483072 +74 34 24.892404744 -148.186 90.439	  23.4455      13.40	 8.79		~    7.8	    ~	 6.999     6.703     6.650     G5		    
HD123821     HD 123821  			 C*  14 08 27.4528728240 +51 35 32.527855752   7.824 -10.770	  1.4746      -20.27	 9.68	   8.63 	  ~	    ~	 6.952     6.540     6.379     C-R2IIIa 	    
HD124186     HD 124186  			 *   14 11 15.1208225784 +32 17 45.212040312  -22.797 37.844	  8.0478      -20.55	 7.393     6.129	  ~	    ~	 4.263     3.658     3.596     K4III		    
HD124292     HD 124292  			 PM* 14 12 45.2383276803 -03 19 12.303384159 -162.498 -322.138    45.8954      37.819	 7.783     7.039     6.634     6.265	 5.737     5.376     5.304     G8/K0V		    
HD124330     HD 124330  			 PM* 14 11 17.2319932920 +54 24 32.890337748 -147.417 -37.887	  16.6324     -30.751	      ~ 	~    7.5	    ~	 6.712     6.459     6.389     G4IV		    
HD124850     * iot Vir  			 PM* 14 16 00.8682760805 -06 00 01.969483331 -26.606 -414.866	  45.4014      12.079	 4.60	   4.08 	  ~	    ~	 3.140     2.909     2.801     F7III		    
HD125184     HD 125184  			 PM* 14 18 00.7266638905 -07 32 32.612570668 267.128 -236.757	  30.3492     -12.357	 7.20	   6.50 	  ~	    ~	 5.293     4.949     4.833     G5IV		    
HD125451     * 18 Boo				 PM* 14 19 16.2797193624 +13 00 15.483901068 105.226 -31.260	  38.3064      -1.20	 5.788     5.396	  ~	    ~	 4.739     4.538     4.394     F3V		    
HD125455 B   HD 125455B 			 PM* 14 19 35.8445765349 -05 09 08.321917565 -632.918 -114.623    48.8427      -9.500	 16.0	   14.5 	  ~	    ~	 10.486    9.880     9.592     M4.0V		    
HD126053     HD 126053  			 PM* 14 23 15.2847745835 +01 14 29.641269692 223.531 -478.275	  57.2706     -19.214	 6.90	   6.27      5.71      5.39	 5.053     4.814     4.644     G1.5V		    
HD126141     HD 126141  			 PM* 14 23 06.8214883224 +25 20 17.432275344 -157.573 64.773	  26.0471      -7.419	      ~ 	~    6.0	    ~	 5.419     5.281     5.234     F5V		    
HD126218     HD 126218  			 PM* 14 24 48.6248189580 -24 48 22.715551932 -55.334 -18.068	  7.7472      -22.55	 6.300     5.332	  ~	    ~	 3.783     3.279     3.223     K0III		    
HD126327     V* RX Boo  			 AB* 14 24 11.6253191184 +25 42 13.394221596  19.873 -48.615	  6.4239       -9.42	 9.23	   8.60 	  ~	    ~	 -0.59     -1.55     -1.96     M7.5-M8  	    
HD126614     HD 126614  			 PM* 14 26 48.2794944240 -05 10 40.013055624 -149.760 -145.837    13.6633     -32.639000 9.662     8.787	  ~	    ~	 7.470     7.160     7.060     G8IV		    
HD126660     * tet Boo  			 PM* 14 25 11.7969501601 +51 51 02.677224089 -235.970 -399.696    69.0686     -10.627	 4.56	   4.05      3.64      3.39	 3.179     2.980     2.739     F7V		    
HD126681     HD 126681  			 PM* 14 27 24.9094012952 -18 24 40.454425566 -72.667 -313.534	  17.8159     -45.643	 9.939     9.535	  ~	    ~	 8.044     7.709     7.631     G3V		    
HD126778     HD 126778  			 PM* 14 26 54.1645036200 +28 35 20.411251548 72.997 -151.522	  3.5144     -136.26	 9.10		~    7.6	    ~	 6.440     5.943     5.842     K0III		    
HD127243     * g Boo				 HB* 14 28 37.8128784271 +49 50 41.461525045 -303.943 -46.836	  10.5895      -8.12	 6.44		~    5.1	    ~	 3.845     3.340     3.159     G4III-IVFe-1	    
HD127334     HD 127334  			 PM* 14 29 36.8087722032 +41 47 45.285437076 161.373 -220.361	  42.7526      -0.401	 7.050  	~    5.9	    ~	 5.105     4.847     4.736     G5VCH0.3 	    
HD128167     * sig Boo  			 PM* 14 34 40.8173867232 +29 44 42.457673940 188.574 131.580	  63.4679    	0.116	 4.84	   4.47      4.13      3.94	 3.70	   3.51      3.48      F4VkF2mF1	    
HD128429     HD 128429  			 PM* 14 36 59.7959185153 -12 18 19.068654858  -868.62 364.52	  37.1800    -102.17	 6.65	   6.20 	  ~	    ~	 5.335     5.115     5.053     F6V		    
HD128801     HD 128801  			 HB* 14 38 48.0934141488 +07 54 40.351784616   0.849 -89.806	  3.1508      -80.95	 8.71	   8.74 	  ~	    ~	 8.732     8.766     8.749     B9		    
HD128959     HD 128959  			 Pe* 14 40 43.3546260624 -26 43 46.904163636  -50.266 38.072	  5.8178       23.49	 9.80	   9.20 	  ~	    ~	 7.981     7.667     7.572     F7V		    
HD129174     * pi.01 Boo			 *   14 40 43.5589117488 +16 25 05.975961096   13.922 15.566	  10.3357    	2.31	 4.792     4.893     4.47      4.49	 4.59	   4.56      4.57      B9IIIpHgMnSi	    
HD129209     HD 129209  			 PM* 14 40 28.3996721616 +30 31 13.842618816  93.465 -43.880	  18.1917     -11.655	 8.57	   7.95 	  ~	    ~	 6.872     6.601     6.528     G2IV		    
HD130095     HD 130095  			 PM* 14 46 51.2128847304 -27 14 53.963045736 -213.653 -79.770	  3.7988       64.75	 8.20	   8.12 	  ~	    ~	 7.792     7.843     7.803     B9V		    
HD130322     HD 130322  			 PM* 14 47 32.7262287384 -00 16 53.307811560 -130.476 -140.246    31.3356     -12.388	 8.82	   8.04 	  ~	    ~	 6.712     6.315     6.234     K0V		    
HD130694     * E Hya				 PM* 14 50 17.3082918816 -27 57 37.300431780 -238.580 -62.451	  10.8024      -8.70	 5.81	   4.41      3.33      2.57	 1.95	   1.201     1.04      K2.5IIIbFe-1:	    
HD130705     HD 130705  			 PM* 14 49 26.1552733584 +10 02 38.965893360 -54.530 -84.822	  7.1965      -28.586500 7.897     6.627	  ~	    ~	 4.808     4.084     3.950     K3IIIb:Fe2	    
HD130817     HD 130817  			 PM* 14 49 06.7428124992 +37 48 40.249575612 -253.509 109.926	  24.1788     -36.35	 6.52		~    5.9	    ~	 5.304     5.134     5.08      F2V		    
HD131430     * 12 Lib				 *   14 54 20.1285843312 -24 38 31.935367716 -10.786 -28.376	  8.1903     	8.8	 6.612     5.266	  ~	    ~	 2.966     2.320     2.201     K2/3III  	    
HD131918     * ksi02 Lib			 *   14 56 46.1150412384 -11 24 34.920108828	 8.851 9.815	  4.4918       14.6	 6.946     5.450	  ~	    ~	 3.005     2.277     2.090     K4III		    
HD131976     HD 131976  			 **  14 57 26.53330 -21 24 41.5778	     961.78 -1677.83	  168.77       25.9	 9.559     8.065     7.075     9.02	 4.55	   3.91      3.80      M1.5V		    
HD131977     HD 131977  			 BY* 14 57 28.0007918772 -21 24 55.727265310 1031.472 -1723.619   169.8843     26.987	 6.83	   5.72      4.74      4.19	 3.83	   3.23      3.10      K4V		    
HD132142     HD 132142  			 PM* 14 55 11.0437420721 +53 40 49.246687828 -971.031 478.163	  42.4215     -14.655	 8.59	   7.80      7.13      6.69	 6.268     5.893     5.798     K1V		    
HD132254     HD 132254  			 PM* 14 56 23.0403907176 +49 37 42.419704116 111.039 -225.956	  39.7477     -15.415	 6.13		~    5.3	    ~	 4.685     4.464     4.408     F8-V		    
HD132345     * 18 Lib				 PM* 14 58 53.5813630608 -11 08 38.462393832 -105.410 -62.973	  9.309       -15.03	 7.146     5.857	  ~	    ~	 4.061     3.387     3.264     K3-IIICN2	    
HD132475     HD 132475  			 PM* 14 59 49.7651173448 -22 00 45.815162806 -558.393 -500.762    10.6709     176.24	 9.11	   8.55 	  ~	    ~	 7.327     6.996     6.912     F5/6V		    
HD132933     * 2 Ser				 **  15 01 48.9210127896 -00 08 25.072739448   8.596 -15.536	  3.2519      -36.68	 7.23	   5.71 	  ~	    ~	 2.850     1.980     1.691     M0.5IIb  	    
HD133124     * ome Boo  			 *   15 02 06.5087958888 +25 00 29.299673808  -5.335 -49.180	  8.5271       12.76	 6.31	   4.81      3.62      2.83	 2.17	   1.512     1.23      K4III		    
HD134063     HD 134063  			 *   15 07 15.4402042056 +22 33 51.695665992   5.450 -37.244	  3.9229     -112.45	 8.71	   7.80 	  ~	    ~	 6.051     5.552     5.471     G5III		    
HD134083     * c Boo				 PM* 15 07 18.0659348352 +24 52 09.099406380 184.714 -164.279	  51.1875     -11.20	 5.36	   4.93      4.53      4.32	 4.246     4.013     3.863     F5V		    
HD134088     HD 134088  			 PM* 15 08 12.5670605259 -07 54 47.535411110 -157.554 -448.055    25.4536     -61.182	 9.266     9.018	  ~	    ~	 6.807     6.490     6.434     G2/3(V)  	    
HD134169     HD 134169  			 SB* 15 08 18.0570477216 +03 55 50.144061360  -0.731 -14.250	  18.5094      19.77	 8.22	   7.70 	  ~	    ~	 6.553     6.287     6.160     F7V		    
HD134439     HD 134439  			 PM* 15 10 13.0873110544 -16 22 45.877317625 -998.064 -3542.267   34.0175     309.994	 9.837     9.066     8.604     8.160	 7.526     7.176     6.978     sd:K1Fe-1	    
HD134440     HD 134440  			 PM* 15 10 12.9678589986 -16 27 46.522175847 -1000.844 -3540.080  34.0266     310.694	 10.217    9.426     8.913     8.441	 7.74	   7.27      7.19      K2V		    
HD134987     * 23 Lib				 PM* 15 13 28.6669233518 -25 18 33.653388418 -400.147 -75.253	  38.1946    	5.078	 7.168     6.46      6.43	    ~	 5.268     5.121     4.882     G6IV-V		    
HD135482     * 3 Ser				 **  15 15 11.3569114488 +04 56 21.679552428   -17.768 4.496	  6.3077      -34.21	 6.413     5.337	  ~	    ~	 3.512     2.853     2.622     K0III		    
HD135485     HD 135485  			 SB* 15 15 45.2566709328 -14 41 34.523913444   0.253 -34.906	  4.4756       -3.20	 8.05	   8.13 	  ~	    ~	 8.258     8.322     8.371     B3V		    
HD135722     * del Boo  			 PM* 15 15 30.1628200572 +33 18 53.392471806 84.383 -111.591	  27.0746     -12.29	 4.44	   3.49      2.76      2.25	 1.80	   1.27      1.19      G8IIIFe-1	    
HD136064     HD 136064  			 PM* 15 14 38.3389842926 +67 20 48.198556893 221.777 -392.723	  39.5487     -48.084	 5.66		~    4.8	    ~	 4.217     3.983     3.87      F8V		    
HD136202     * 5 Ser				 PM* 15 19 18.7974409923 +01 45 55.466382064 372.216 -513.483	  39.7954      54.429	 5.60		~    4.8	    ~	 4.34	   3.95      4.01      F8IV		    
HD136713     HD 136713  			 PM* 15 22 36.6949853712 -10 39 40.055679252 -57.386 -203.772	  45.2799      -5.979	 8.932     7.942     7.402     6.949	 6.280     5.827     5.723     K2V		    
HD136726     * 11 UMi				 *   15 17 05.8894632720 +71 49 26.047336872	 4.073 9.477	  7.926       -17.390600 6.384     5.015	  ~	    ~	 2.876     2.091     1.939     K4III		    
HD136834     HD 136834  			 PM* 15 22 42.5465323962 +01 25 07.052636328 -364.212 -364.113    38.5010     -26.330	 9.30		~    8.738	    ~	 6.596     6.175     6.038     K3IV-V		    
HD136925     HD 136925  			 PM* 15 22 52.0679672088 +13 21 59.140754136 -270.922 -27.002	  20.8302     -48.877	      ~ 	~    7.5	    ~	 6.751     6.372     6.359     G0		    
HD137071     HD 137071  			 *   15 22 37.3710895176 +39 34 53.261856840   1.905 -14.018	  1.3232      -13.38	 7.163     5.532	  ~	    ~	 2.823     2.042     1.758     K4III		    
HD137391     * mu.01 Boo			 **  15 24 29.4314684952 +37 22 37.761321648 -149.928 89.573	  26.5759      -8.60	      ~ 	~    4.1	    ~	 3.782     3.722     3.622     F0IV		    
HD137471     * tau01 Ser			 *   15 25 47.3973646296 +15 25 40.930863888  -13.172 -7.790	  3.9411      -16.51	 6.83	   5.17 	  ~	    ~	 2.11	   1.152     1.01      M1III		    
HD137510     HD 137510  			 PM* 15 25 53.2697518752 +19 28 50.545457724  -53.701 -6.801	  23.0198      -6.683	 6.872     6.241	  ~	    ~	 5.146     4.943     4.836     G0IV-V		    
HD137704     HD 137704  			 PM* 15 26 17.3836561800 +34 20 09.582364176 -114.825 59.727	  6.4433      -48.489101 6.873     5.450	  ~	    ~	 3.190     2.431     2.118     K4III		    
HD137759     * iot Dra  			 V*  15 24 55.7738042889 +58 57 57.837111857   -8.183 17.296	  32.5239     -10.912	 4.45	   3.29      2.51      1.91	 1.293     0.724     0.671     K2III		    
HD137909     * bet CrB  			 a2* 15 27 49.7540595700 +29 06 20.494640434 -202.069 92.412	  27.9256     -26.90	 3.97	   3.68      3.50      3.45	 3.38	   3.28      3.28      F2VpSrCrEuSi	    
HD138290     HD 138290  			 *   15 30 55.4332050912 +08 34 44.731399008   30.480 -3.053	  19.4905      -8.21	 6.921     6.563	  ~	    ~	 5.833     5.721     5.664     F2Vs		    
HD138481     * nu.01 Boo			 *   15 30 55.7595992928 +40 49 58.974269340   10.563 -8.385	  3.3492      -11.12	 6.617     5.026	  ~	    ~	 2.066     1.298     1.212     K4.5IIIbBa0.5	    
HD138764     HD 138764  			 Pu* 15 34 26.5142062512 -09 11 00.380211288 -30.317 -25.653	  8.4891       -6.90	 5.08	   5.17      5.21      5.33	 5.325     5.433     5.368     B5V		    
HD138776     HD 138776  			 PM* 15 34 16.9187312400 -02 43 26.654623572 -95.184 -145.583	  13.1021      10.75	 9.48	   8.74 	  ~	    ~	 7.475     7.198     7.112     G6IV		    
HD139195     * 16 Ser				 SB* 15 36 29.5738934952 +10 00 36.529391340 42.906 -123.903	  14.3095    	2.94	 6.217     5.253	  ~	    ~	 3.522     3.056     2.975     K0III:CN1Ba0.7Sr2    
HD139446     * 41 Lib				 **  15 38 54.5573793504 -19 18 06.807586464  86.629 -78.165	  9.7785       47.1	 6.229     5.359	  ~	    ~	 3.937     3.330     3.311     G8III/IV 	    
HD139457     HD 139457  			 PM* 15 37 59.2141510302 +10 14 23.558789926 129.657 -358.767	  21.1307      37.554	 7.620  	~    6.8	    ~	 6.046     5.769     5.699     F6		    
HD139641     * phi Boo  			 PM* 15 37 49.5980578296 +40 21 12.364824816   61.380 59.791	  18.5752      -9.98	 6.140     5.254	  ~	    ~	 3.709     3.161     3.103     G7III-IVFe-2	    
HD139669     * tet UMi  			 V*  15 31 24.9136103328 +77 20 57.695859924   -44.146 8.051	  4.0798      -25.49	 6.535     4.982	  ~	    ~	 2.166     1.391     1.237     K5-IIICN0.5	    
HD140160     * chi Ser  			 a2* 15 41 47.4147355608 +12 50 51.093705840   39.045 -2.923	  14.7221    	1.90	 5.37	   5.33      5.28      5.32	 5.183     5.234     5.201     A2VpMnEu(Sr)	    
HD140283     HD 140283  			 Pe* 15 43 03.0971190219 -10 56 00.595693188 -1115.141 -303.573   16.2672    -170.101	 7.711     7.212     6.63      8.21	 6.014     5.696     5.588     F9VkA5mA1	    
HD140573     * alf Ser  			 PM* 15 44 16.0741095811 +06 25 32.268792881  133.922 45.550	  43.9450    	2.63	 3.800     2.630     1.82      1.25	 0.831     0.289     0.150     K2IIIbCN1	    
HD141004     * lam Ser  			 PM* 15 46 26.6142121632 +07 21 11.047378824 -223.952 -69.763	  83.9214     -66.395	 5.03	   4.42      3.92      3.60	 3.430     3.070     2.989     G0-V		    
HD141680     * ome Ser  			 PM* 15 50 17.5468226304 +02 11 47.432004216  30.264 -47.593	  13.1026      -3.65	 6.236     5.217	  ~	    ~	 3.461     2.955     2.838     K0IV		    
HD141714     * del CrB  			 RS* 15 49 35.6469970632 +26 04 06.214310112 -78.907 -64.894	  19.4965     -20.36	 5.43	   4.63      4.00      3.58	 3.20	   2.798     2.71      G5III-IVFe-1	    
HD141851     * b Ser				 **  15 51 15.5919760102 -03 05 25.822526196 -90.515 -26.102	  17.3357      -8.0	 5.23	   5.10 	  ~	    ~	 5.172     4.849     4.699     A2IV-Vn  	    
HD141937     HD 141937  			 PM* 15 52 17.5473965880 -18 26 09.843199116   97.862 22.363	  30.5637      -2.872	 7.87	   7.25 	  ~	    ~	 6.127     5.866     5.764     G1V		    
HD142198     * tet Lib  			 PM* 15 53 49.5379222294 -16 43 45.469368699  99.453 134.442	  19.4787    	4.23	 5.17	   4.16      3.44      2.92	 2.367     1.852     1.747     G9IIIb		    
HD142373     * chi Her  			 PM* 15 52 40.5410491705 +42 27 05.462878877 438.839 629.541	  62.9028     -56.072	 5.19	   4.62      4.14      3.82	 3.49	   3.14      3.12      F8VFe-2Hdel-1	    
HD142575     HD 142575  			 PM* 15 55 02.8362076392 +05 04 12.164663892 -282.673 29.628	  6.9597      -64.90	 9.00		~    8.4	    ~	 7.716     7.559     7.513     F0		    
HD142703     V* HR Lib  			 dS* 15 56 33.3736378344 -14 49 45.972944112  70.684 -34.560	  19.9832      24.36	 6.345     6.117	  ~	    ~	 5.495     5.390     5.339     F1VskA1.5mA1.5_lB    
HD142860     * gam Ser  			 PM* 15 56 27.1826577018 +15 39 41.809580382 311.183 -1282.767    89.5647    	6.523	 4.34	   3.84      3.37      3.13	 2.93	   2.64      2.62      F6V		    
HD142908     * lam CrB  			 PM* 15 55 47.5872829824 +37 56 49.044936768   29.460 79.199	  23.7741     -11.60	 5.770     5.424	  ~	    ~	 4.97	   4.76      4.486     F2IV-V		    
HD143295     HD 143295  			 PM* 15 59 42.2927299440 -05 04 34.465296540 -106.380 -91.127	  28.4978     -20.296	 9.98	   9.05 	  ~	    ~	 7.360     6.957     6.834     K2V		    
HD143459     * 50 Lib				 HB* 16 00 47.6323225512 -08 24 40.889775888 -15.544 -13.847	  7.0311      -20.73	 5.557     5.526	  ~	    ~	 5.340     5.325     5.298     A0V		    
HD143761     * rho CrB  			 PM* 16 01 02.6604891411 +33 18 12.639472357 -198.278 -772.245    57.1076      17.991	 6.01		~    5.0	    ~	 4.09	   3.99      3.89      G0+VaFe-1	    
HD143807     * iot CrB  			 SB* 16 01 26.5649192496 +29 51 03.819408336  -37.817 -7.016	  8.7701      -19.75	 4.921     4.971	  ~	    ~	 5.013     5.105     5.071     A0IIIspHgMnEu	    
HD144046     * 43 Ser				 *   16 03 45.6910511280 +04 59 12.595656228  -37.963 16.435	  8.4728      -41.693401 7.036     6.068	  ~	    ~	 4.468     4.033     3.921     G9III		    
HD144172     HD 144172  			 PM* 16 04 29.5910164416 +00 40 20.004479508   4.412 -81.274	  19.7773      11.886	 7.24	   6.81 	  ~	    ~	 5.860     5.643     5.561     F3/5V		    
HD144585     HD 144585  			 PM* 16 07 03.3696573456 -14 04 16.671141984  -261.591 9.683	  36.2249     -14.055	 6.98	   6.32 	  ~	    ~	 5.181     4.970     4.800     G2V		    
