m1183V   6237.0   3.83   0.10   237.0 -0.110 -0.110   1
m1172V   6150.0   4.21  -0.50   381.6  0.100  0.100   1
m1080V   6082.0   4.14  -0.32   230.5 -0.140 -0.140   1
m1068V   6420.0   4.26  -0.44   283.7 -0.470 -0.470   1
m0384V   6248.0   4.03   0.20   191.9 -0.030 -0.030   1
m0063V   6154.0   4.17   0.08   268.0 -0.070 -0.070   1
m0044V   6275.0   1.69   0.32   238.8 -0.080 -0.080   1
m0502V   6161.0   3.86  -0.11   261.4 -0.050 -0.050   1
m0363V   6302.0   4.04  -2.12   165.0  0.440  0.440   1
m0401V   6250.0   4.35  -1.30   182.5  0.410  0.410   1
m0086V   6155.0   4.07  -0.35   167.9 -0.010 -0.010   1
m0258V   6233.0   4.13  -2.44   152.2  0.670  0.670   1
m1064V   6057.0   3.92  -0.47   298.5 -0.140 -0.140   1
m0843V   6193.0   4.07  -0.27   250.9 -0.020 -0.020   1
m1087V   6104.0   4.11  -0.20   229.3 -0.160 -0.160   1
m1082V   6081.0   4.35  -0.42   272.1 -0.160 -0.160   1
m1083V   5710.0   4.48   0.14   179.9 -0.120 -0.120   1
m0738V   6134.0   4.22   0.12   239.0 -0.050 -0.050   1
m0421V   6293.0   4.20   0.20   282.5 -0.060 -0.060   1
m0143V   6110.0   4.24  -1.60   297.8  0.340  0.340   1
m1029V   6308.0   4.20  -0.34   402.7  0.030  0.030   1
m0888V   6200.0   4.15  -0.14   220.9 -0.060 -0.060   1
m0441V   6114.0   4.30  -1.66   106.0  0.330  0.330   1
m0876V   6022.0   4.49  -1.88    10.0  0.120  0.120   1
m0860V   6161.0   3.96  -1.86   234.2  0.410  0.410   1
m0849V   6252.0   3.97  -0.24    10.0 -0.080 -0.080   1
m0436V   6181.0   4.36  -0.71    10.0  0.240  0.240   1
m0596V   6109.0   4.28  -2.00    87.2  0.380  0.380   1
m0060V   6281.1   2.53  -1.50   242.7  0.350  0.350   0
m0634V   6206.0   3.86  -0.23   242.1 -0.010 -0.010   1
m1158V   6226.0   3.83  -0.03   267.0 -0.060 -0.060   1
m0786V   6135.0   4.05  -0.06    10.0 -0.010 -0.010   1
m1182V   6229.0   4.10  -0.28   341.6 -0.010 -0.010   1
m0255V   6190.0   4.23  -0.53    10.0  0.130  0.130   1
m0582V   6311.0   4.07  -0.44   152.8  0.070  0.070   1
m0092V   6254.0   4.35   0.00   229.2 -0.090 -0.090   1
m1076V   6207.0   4.18  -0.26   248.8 -0.050 -0.050   1
m0299V   6269.0   4.26  -0.28   295.6  0.020  0.020   1
m0109V   6145.0   4.17   0.20   277.2 -0.190 -0.190   1
m0310V   6218.0   4.25  -1.96   206.2  0.480  0.480   1
m0007V   6169.0   4.10  -0.27   196.4 -0.060 -0.060   1
m0095V   6316.2   4.47  -1.78   174.2 -0.020 -0.020   0
m0385V   6356.0   4.04  -0.40   295.3  0.040  0.040   1
m0491V   6271.0   3.95  -2.03   131.9  0.460  0.460   1
m0464V   6325.0   3.88  -0.18   192.8 -0.100 -0.100   1
m0492V   6389.0   3.87   0.07   137.3 -0.050 -0.050   1
m0510V   6280.0   4.23  -0.03   260.2 -0.030 -0.030   1
m1173V   6403.0   4.23  -0.30   299.2 -0.060 -0.060   1
m1166V   6202.0   3.84  -0.40   359.0  0.010  0.010   1
m0091V   6307.0   4.41   0.22   261.0 -0.050 -0.050   1
m0369V   6381.0   3.98   0.08   211.3  0.000  0.000   1
m0576V   6285.0   4.14  -0.18   242.6  0.010  0.010   1
m0213V   6254.0   3.89  -0.16   220.1 -0.020 -0.020   1
m1007V   6002.0   4.17  -0.91   390.8 -0.090 -0.090   1
m0471V   6273.0   4.14  -0.69   141.7  0.130  0.130   1
m0437V   6424.0   4.10  -0.53   239.1  0.030  0.030   1
m0479V   6243.0   4.13  -0.55   204.9  0.150  0.150   1
m0716V   6288.0   4.01  -0.25   318.6 -0.020 -0.020   1
m0828V   6112.0   2.86  -0.77   164.3  0.070  0.070   1
m0649V   6225.0   4.24  -2.06   177.1  0.450  0.450   1
m0813V   6312.0   4.00  -0.17   260.1  0.010  0.010   1
m0170V   6363.0   3.98  -0.32   272.9  0.010  0.010   1
m0417V   6220.0   3.98  -0.72    10.0  0.080  0.080   1
m0666V   6360.0   3.82  -0.19   235.0  0.040  0.040   1
m1178V   6346.0   4.02  -0.56   346.2  0.080  0.080   1
m0822V   6325.0   3.80  -0.24   253.8 -0.010 -0.010   1
m0107V   6417.1   2.26  -2.61   272.4  0.390  0.390   0
m0406V   6203.0   4.03  -0.44   255.2  0.100  0.100   1
m0079V   6432.0   4.03  -0.22   290.6  0.010  0.010   1
m0692V   6351.0   4.18  -0.24   258.9 -0.010 -0.010   1
m1145V   6425.7   4.04   0.01   245.1  0.000  0.000   0
m0405V   6333.0   4.00  -0.93   193.1  0.260  0.260   1
m0635V   6296.0   4.03  -0.65   225.2  0.120  0.120   1
m0725V   6132.0   3.83  -2.27   236.8  0.430  0.430   1
m0883V   6250.0   3.66  -0.78   287.6  0.050  0.050   1
m0485V   6465.0   4.32   0.28   228.0 -0.040 -0.040   1
m0753V   6406.0   1.81  -1.12   269.6  0.420  0.420   1
m0623V   6461.0   4.05  -0.02   122.7 -0.010 -0.010   1
m0348V   6398.0   4.17  -2.40   177.6  0.700  0.700   1
m0242V   6460.2   1.00  -0.03   413.0 -0.010 -0.010   0
m1198V   6465.0   4.00  -0.01   273.3 -0.030 -0.030   1
m0337V   6447.0   3.82  -0.63   137.1  0.090  0.090   1
m0518V   6383.0   4.22  -0.12   181.3 -0.070 -0.070   1
m1109V   6242.0   4.18   0.10    10.0 -0.190 -0.190   1
m0381V   6474.0   4.07  -0.06   274.1 -0.020 -0.020   0
m0631V   6379.0   3.98  -0.18   202.8  0.030  0.030   1
m0458V   6491.0   4.09   0.11   249.3  0.050  0.050   0
m1070V   6366.0   4.27   0.02   241.4 -0.070 -0.070   1
m0083V   6367.0   3.99  -0.40   332.5  0.050  0.050   1
m0328V   6361.0   4.16  -0.57   145.1  0.120  0.120   1
m0049V   6400.0   4.13  -0.65   222.7  0.010  0.010   1
m0191V   6313.0   4.35  -0.08   301.4 -0.090 -0.090   1
m0301V   6479.0   4.12  -0.31   264.9  0.080  0.080   1
m0088V   6356.0   3.92  -0.27   310.1  0.020  0.020   1
m0695V   6367.0   4.03  -0.04   251.7  0.000  0.000   1
m0908V   6339.0   4.50   0.12   374.9 -0.040 -0.040   1
m0173V   6542.0   4.06   0.31   233.1 -0.040 -0.040   0
m0862V   6276.0   4.16  -0.21    10.0  0.010  0.010   1
m1005V   5983.0   4.38  -0.91    10.0 -0.310 -0.310   1
m0626V   6430.0   4.10  -0.44   174.2  0.090  0.090   1
m0858V   6555.5   4.23   0.10   380.4 -0.060 -0.060   0
m0490V   6570.0   4.00  -0.92    10.0  0.400  0.400   0
m0160V   6352.0   4.12  -0.44   170.4  0.040  0.040   1
m0641V   6600.0   2.95   0.55   217.7 -0.220 -0.220   0
m1137V   6473.0   4.09  -0.29   302.0  0.080  0.080   1
m0235V   6622.4   4.14  -0.58   253.2  0.050  0.050   0
m0905V   6637.6   4.26  -0.03   365.6 -0.050 -0.050   0
m0540V   6645.1   4.49  -0.14   256.6  0.020  0.020   0
m0265V   6426.0   3.21   0.44   221.0  0.040  0.040   1
m0372V   6650.4   4.21  -0.09   271.3 -0.010 -0.010   0
m0610V   6664.8   4.10  -0.12   273.9  0.060  0.060   0
m0643V   6666.0   0.60  -0.30   149.3  0.110  0.110   0
m1010V   6018.0   4.21  -1.41   385.6 -0.450 -0.450   1
m0482V   6676.7   4.36  -0.32   249.6  0.090  0.090   0
m0169V   6679.1   2.37  -0.38    99.0  0.020  0.020   0
m0412V   6679.5   4.10  -0.60   232.3  0.020  0.020   0
m0898V   6465.0   1.64   0.04   244.8  0.370  0.370   1
m0185V   6692.5   4.44  -0.44    10.0 -0.100 -0.100   0
m0574V   6710.2   4.01  -0.96   143.2  0.290  0.290   0
m0933V   6190.0   2.75  -1.52    49.5  0.500  0.500   1
m1006V   6250.0   4.35  -1.30    10.0  0.000  0.000   1
m0444V   6753.8   4.07  -0.85    10.0  0.320  0.320   0
m0525V   6767.1   4.22  -0.52   165.1  0.050  0.050   0
m0506V   6776.1   4.37  -0.19   185.8  0.050  0.050   0
m0334V   6776.2   3.76  -0.48   273.4  0.030  0.030   0
m0212V   6777.3   4.17   0.00   184.4  0.000  0.000   0
m0906V   6795.4   4.40  -0.04   377.6 -0.040 -0.040   0
m0004V   6380.0   3.01   0.30   256.9  0.160  0.160   1
m0653V   6799.0   2.63  -0.30   265.2  0.200  0.200   0
m0504V   6802.6   4.46  -0.14   256.7  0.030  0.030   0
m0889V   6810.5   4.26  -0.07   295.1  0.000  0.000   0
m0763V   6835.1   3.77  -0.08   250.7 -0.050 -0.050   0
m0707V   6841.0   4.28  -0.30   264.9  0.180  0.180   0
m0829V   6852.1   4.14  -0.22   221.3 -0.040 -0.040   0
m0291V   6857.3   3.37   0.17   267.7 -0.310 -0.310   0
m0324V   6867.2   3.53  -0.33   192.3  0.050  0.050   0
m0517V   6874.8   4.62  -0.48   559.4  0.080  0.080   0
m0473V   6880.5   4.15  -0.28   245.7  0.120  0.120   0
m0632V   6887.0   3.83  -0.16   216.3  0.240  0.240   0
m0723V   6917.8   3.48  -1.74   246.2  0.700  0.700   0
m0171V   6937.1   3.26  -0.31   425.1  0.020  0.020   0
m0702V   6953.7   3.46   0.46   244.9 -0.640 -0.640   0
m0314V   7006.8   4.43  -1.72   172.8  0.560  0.560   0
m0141V   7012.9   3.65  -0.25   255.8  0.100  0.100   0
m0448V   7013.6   4.34  -0.45   226.4  0.070  0.070   0
m0589V   7014.9   4.44  -0.20   259.1  0.100  0.100   0
m0575V   7015.0   4.06  -0.37   269.8  0.220  0.220   0
m0345V   7033.7   4.50  -0.37   233.7  0.150  0.150   0
m0559V   7044.6   4.62  -0.33   288.6  0.120  0.120   0
m0686V   7059.9   4.50  -0.29    10.0  0.240  0.240   0
m0237V   7069.5   2.77  -0.40   271.9  0.030  0.030   0
m0425V   7108.6   2.99   0.21    10.0 -0.860 -0.860   0
m0064V   7114.3   4.05   0.05   324.6  0.050  0.050   0
m0380V   7144.5   3.56  -0.08   297.4  0.010  0.010   0
m0342V   7161.3   3.71  -0.60   221.6  0.120  0.120   0
m0341V   7165.1   3.89  -0.74   165.2  0.130  0.130   0
m0431V   7180.2   4.24  -0.46   261.8  0.080  0.080   0
m0856V   7196.1   3.58  -0.14   180.0  0.140  0.140   0
m0058V   7196.7   3.52  -0.47   286.1 -0.020 -0.020   0
m0577V   7220.0   3.89  -1.02   258.8  0.320  0.320   0
m0553V   7244.1   4.03  -0.23    10.0  0.170  0.170   0
m0842V   7261.0   0.85  -2.52   207.1  0.000  0.000   0
m0771V   7262.3   3.51  -0.44   350.2 -0.160 -0.160   0
m0914V   7279.6   3.87  -0.29   163.5  0.020  0.020   0
m0071V   7350.1   4.14  -0.68   302.4  0.300  0.300   0
m0644V   7363.4   3.77   0.17   211.9 -0.260 -0.260   0
m0015V   7396.4   3.48  -0.44   283.5  0.150  0.150   0
m0910V   7401.0   3.72  -0.43   305.8  0.160  0.160   0
m0453V   7450.0   3.93  -1.60   165.7  0.240  0.240   0
m0921V   7455.4   4.09  -0.47   106.4  0.210  0.210   0
m0260V   7458.2   2.45  -0.23   274.4 -0.020 -0.020   0
m0336V   7464.0   3.73   0.22   385.1 -0.820 -0.820   0
m0618V   7480.6   3.89   0.36    10.0 -0.870 -0.870   0
m0129V   7566.7   4.23  -0.08    99.0 -0.120 -0.120   0
m0018V   7605.1   2.66  -1.85   267.6  0.370  0.370   0
m0909V   7651.9   4.00   0.13    10.0 -0.530 -0.530   0
m0789V   7657.4   4.23   0.62   244.0 -0.180 -0.180   0
m0647V   7674.7   2.75  -1.72   224.2  0.500  0.500   0
m0911V   7676.0   3.50  -0.27   393.2  0.050  0.050   0
m0027V   7684.2   3.45   0.31   183.8 -0.650 -0.650   0
m0470V   7812.8   3.97   0.59   246.9 -0.310 -0.310   0
m0710V   7848.0   3.92   0.18   251.6  0.180  0.180   0
m0131V   7892.8   4.28   0.13   174.4 -0.090 -0.090   0
m0368V   7938.2   2.83  -2.09   285.2  0.390  0.390   0
m0429V   7938.6   3.76   0.48   200.6  0.200  0.200   0
m0221V   7950.0   3.95   0.35    10.0  0.000  0.000   0
m0748V   7962.8   3.51  -0.20   334.3 -0.120 -0.120   0
m0424V   7965.5   2.71  -0.55    10.0 -0.330 -0.330   0
m0126V   7968.7   4.30  -0.02   183.4 -0.180 -0.180   0
m0102V   8000.0   1.00   0.12   188.8 -0.190 -0.190   0
m0693V   8018.8   3.77   0.22    10.0 -0.430 -0.430   0
m0920V   8090.1   3.94  -0.29    10.0  0.200  0.200   0
m0796V   8151.2   3.63  -0.92   290.9 -0.530 -0.530   0
m0759V   8155.1   3.66  -1.99   214.2  0.580  0.580   0
m0006V   8157.4   3.58  -0.74   278.6 -0.260 -0.260   0
m0392V   8227.1   2.87  -1.70   271.0  0.280  0.280   0
m0572V   8246.0   3.89  -2.00   292.9  0.000  0.000   0
m0558V   8254.3   3.97   0.96   342.9 -0.500 -0.500   0
m0446V   8290.8   3.02  -2.08   304.8  0.500  0.500   0
m0151V   8318.8   3.76  -0.04   191.8  0.130  0.130   0
m0256V   8330.0   1.45   0.08   135.8  0.000  0.000   0
m0922V   8399.8   3.67  -0.11   214.9 -0.170 -0.170   0
m0740V   8531.8   3.63   1.00   258.4 -0.320 -0.320   0
m0430V   8542.0   1.50  -1.37   223.5  0.000  0.000   0
m0761V   8597.0   4.11  -0.37   209.7 -0.170 -0.170   0
m0085V   8666.0   3.10  -1.25   168.2  0.970  0.970   0
m0885V   8712.2   3.97  -0.95   240.2  0.360  0.360   0
m0344V   8829.0   3.79   0.84   239.7 -0.630 -0.630   0
m0283V   8837.0   3.65  -0.36   298.4 -0.130 -0.130   0
m0155V   8864.0   3.42  -0.26   296.4  0.000  0.000   0
m0364V   8984.6   3.54  -0.35   366.5  0.220  0.220   0
m0166V   8990.0   4.08  -0.89   191.6  0.000  0.000   0
m0708V   9033.2   4.09  -0.06   405.8 -0.030 -0.030   0
m0523V   9126.4   3.34  -1.48   336.2  0.160  0.160   0
m0722V   9190.2   4.17  -1.77   273.0  1.000  1.000   0
m0604V   9267.5   3.99   0.99   236.7 -0.340 -0.340   0
m0317V   9306.9   3.44  -1.18   265.2  0.080  0.080   0
m0403V   9396.6   3.58   0.02   346.3 -0.290 -0.290   0
m0193V   9402.9   3.71  -0.30   273.1  0.250  0.250   0
m0764V   9417.0   3.58   0.74   284.1  0.000  0.000   0
m0668V   9460.6   3.57  -0.84   223.6 -0.440 -0.440   0
m0592V   9509.0   4.50   0.01   239.2  0.000  0.000   0
m0262V   9551.2   3.88   0.24    10.0 -0.270 -0.270   0
m0567V   9557.0   3.66   0.35   442.1 -1.000 -1.000   0
m0288V   9571.4   3.74   0.10   285.2 -0.350 -0.350   0
m0304V   9574.6   3.78   0.21   279.8 -0.250 -0.250   0
m0818V   9605.2   4.27  -0.22   198.9 -0.130 -0.130   0
m0877V   9680.5   3.98   1.00   320.8 -0.810 -0.810   0
m0907V   9688.1   4.05   0.64   357.1 -0.530 -0.530   0
m0217V   9702.6   4.03   0.06   404.2 -0.220 -0.220   0
m0371V   9730.0   1.97  -0.04   223.9 -0.110 -0.110   0
m0776V   9741.6   3.73   0.25   329.4 -0.500 -0.500   0
m0767V   9742.5   4.27   0.27    10.0 -0.300 -0.300   0
m0461V   9931.5   3.74   0.00   299.7  0.000  0.000   0
m0456V   9944.0   3.85   0.31   248.4  0.000  0.000   0
m0451V   9957.3   3.51   0.16   264.0 -0.500 -0.500   0
m0645V   9970.3   2.17  -0.56   268.9 -0.220 -0.220   0
m0841V   9979.5   3.85   0.00   262.9  0.000  0.000   0
m0619V   9999.0   3.50   0.61   205.5  0.000  0.000   0
m0718V  10012.0   3.58  -0.46    10.0  0.000  0.000   0
m0974V  10023.0   2.25  -0.13    66.2 -0.690 -0.690   0
m0595V  10052.0   3.51   0.47   343.6  0.000  0.000   0
m0110V  10103.6   2.00   0.00    10.0  0.000  0.000   0
m0495V  10186.4   3.78   0.00    10.0  0.000  0.000   0
m0519V  10250.0   3.40  -1.20   355.8  0.000  0.000   0
m0698V  10256.0   3.95  -0.07   249.2  0.000  0.000   0
m0711V  10328.1   3.20   0.00   342.6  0.000  0.000   0
m0823V  10475.0   3.50  -0.15   211.8  0.000  0.000   0
m0819V  10482.0   1.87   0.16    10.0  0.000  0.000   0
m0578V  10498.0   4.00  -0.39   274.9  0.000  0.000   0
m0756V  10675.0   3.65  -0.05   266.9  0.000  0.000   0
m0878V  10723.0   3.80   0.80   214.9  0.000  0.000   0
m0148V  11034.0   3.99  -0.11   234.7  0.280  0.280   0
m0605V  11100.0   3.78   0.12   281.8  0.000  0.000   0
m0581V  11224.0   3.72   0.00    10.0  0.000  0.000   0
m0688V  11464.0   3.97   0.02   234.2  0.000  0.000   0
m0671V  11588.0   3.78  -0.17   201.0  0.000  0.000   0
m0694V  11832.0   3.71   0.64   215.3  0.000  0.000   0
m0689V  11944.0   3.78   0.28    10.0  0.000  0.000   0
m0200V  12006.0   2.13   0.19   354.9  0.000  0.000   0
m0706V  12077.0   3.94   0.17   210.4  0.000  0.000   0
m0820V  12200.0   2.20   0.00   244.8  0.000  0.000   0
m0875V  12293.0   3.70   0.50   191.7  0.000  0.000   0
m0522V  12416.0   3.76  -0.28   238.2  0.000  0.000   0
m0894V  12429.0   3.93   0.73   343.1  0.000  0.000   0
m0802V  12923.0   3.50  -0.28   221.4  0.000  0.000   0
m0714V  13175.0   3.27  -0.14   309.0  0.000  0.000   0
m0709V  13200.2   3.78   0.00   237.8  0.000  0.000   0
m0852V  13207.0   3.05   0.05   235.8  0.000  0.000   0
m0097V  13320.0   3.64   0.03    10.0  0.000  0.000   0
m0054V  13324.0   4.00  -0.70    10.0  0.000  0.000   0
m0621V  13397.0   4.24  -0.95   244.6  0.000  0.000   0
m0563V  13827.0   3.97  -0.13   447.1  0.000  0.000   0
m0826V  13860.0   4.00  -0.26   289.9  0.000  0.000   0
m0794V  14353.0   3.25   0.36   272.4  0.000  0.000   0
m0206V  14400.0   3.12  -0.40   292.5  0.000  0.000   0
m0775V  14684.6   4.07   0.00    10.0  0.000  0.000   0
m0701V  14969.9   4.16   0.00   214.4  0.000  0.000   0
m0078V  15500.0   2.57  -0.10   230.0  0.000  0.000   0
m0548V  15500.0   4.00   0.50    10.0  0.000  0.000   0
m0831V  15512.0   4.10   0.70   227.4  0.000  0.000   0
m0020V  15554.2   4.19   0.00    10.0  0.000  0.000   0
m0655V  15600.0   2.55  -0.03   337.6  0.000  0.000   0
m0480V  16904.0   4.20   0.77   159.1  0.000  0.000   0
m0715V  17360.0   3.38  -0.01    10.0  0.000  0.000   0
m0638V  17678.0   3.69   0.02   258.9  0.000  0.000   0
m0809V  19300.0   2.65  -0.27   260.5  0.000  0.000   0
m0817V  20815.0   3.69   0.04    10.0  0.000  0.000   0
m0737V  21004.0   3.14   0.05   219.1  0.000  0.000   0
m0021V  21170.0   3.92   0.12   366.6  0.000  0.000   0
m0656V  21311.0   3.65  -0.33   233.7  0.000  0.000   0
m0011V  21581.0   3.86   0.06   330.6  0.000  0.000   0
m0837V  22186.0   3.30  -0.20   200.7  0.000  0.000   0
m0853V  22989.0   3.90  -0.23   235.1  0.000  0.000   0
m0030V  25200.0   5.40   0.16   107.3  0.000  0.000   0
m0732V  26200.0   3.05  -0.09   228.7  0.000  0.000   0
m0800V  26740.0   4.16  -0.23   300.2  0.000  0.000   0
m0824V  32983.0   3.40   0.06   245.9  0.000  0.000   0
m0251V  33215.0   3.28  -0.03   220.2  0.000  0.000   0
m0252V  34303.0   3.46   0.10   201.4  0.000  0.000   0
m0608V  35500.0   5.70  -1.30    61.1  0.000  0.000   0
